6,13,15,19,16	False
80,86,88,92,95,96,98,98	False
73,79,80,84,86,90	False
69,74,77,81,82,85,91	False
16,23,24,27,32,34,36,39	False
56,62,65,71,74,73	False
59,66,67,72,72	False
11,17,20,23,29,30,33,37	False
40,46,48,51,58,65	False
57,55,54,51,49,48,46,47	True
6,5,2,1,1	True
88,86,84,83,80,79,75	True
71,70,67,66,60	True
46,45,43,40,42,39,36	True
21,19,17,20,17,20	False
56,55,52,54,53,53	False
76,75,77,76,73,71,67	False
55,54,53,56,51	True
86,84,82,82,80,79	True
28,25,23,21,21,19,17,18	False
91,88,85,85,85	False
83,82,79,78,78,74	False
43,40,40,38,31	False
69,68,66,65,64,60,58,57	False
77,76,74,72,70,69,65,66	True
71,70,69,65,65	False
60,57,54,52,48,46,45,41	False
83,80,78,76,72,66	False
86,83,76,73,72,71	False
80,79,77,75,74,68,65,66	False
53,50,49,47,44,38,37,37	False
27,24,21,14,12,10,6	False
51,50,45,43,41,34	False
45,46,44,41,40,39,36	True
82,84,83,80,78,77,74,75	False
45,46,43,42,39,37,37	False
39,42,41,39,37,34,30	False
73,76,74,71,70,69,62	False
13,16,19,18,17,16	False
18,19,18,17,16,18,15,18	False
11,13,11,13,12,12	False
19,22,21,23,19	False
83,85,84,87,81	False
75,77,74,74,72,70	False
22,25,25,22,20,18,15,17	False
11,14,11,11,11	False
93,94,92,89,89,88,87,83	False
16,18,16,16,15,9	False
25,27,26,22,19,18,15,13	False
77,78,76,72,71,69,66,67	False
94,96,95,93,89,89	False
31,32,31,28,24,22,21,17	False
36,39,38,35,33,29,23	False
28,29,26,25,20,17	False
60,63,61,59,54,52,55	False
54,57,55,54,53,48,48	False
32,35,28,26,22	False
34,36,34,32,29,23,22,17	False
71,71,68,65,63,61,58	True
30,30,27,26,24,21,22	False
12,12,11,9,6,4,3,3	False
17,17,14,12,10,8,6,2	False
64,64,62,60,57,55,48	False
87,87,84,87,86,85	False
55,55,54,55,53,50,52	False
54,54,51,48,49,48,46,46	False
35,35,32,29,26,23,26,22	False
10,10,9,11,9,2	False
40,40,37,36,36,33	False
34,34,33,33,30,33	False
67,67,65,63,60,58,58,58	False
15,15,14,14,12,10,6	False
74,74,72,71,71,65	False
48,48,45,41,39,36,33	False
31,31,27,26,27	False
54,54,50,48,46,46	False
62,62,59,55,52,48	False
49,49,45,42,41,36	False
95,95,89,87,86,84,82,79	False
52,52,50,48,43,46	False
37,37,34,33,32,30,23,23	False
89,89,86,80,77,73	False
69,69,67,60,55	False
25,21,19,17,16,15	True
80,76,75,74,72,71,73	False
18,14,12,9,6,5,4,4	False
89,85,82,79,76,73,70,66	False
78,74,72,71,70,64	False
50,46,45,43,45,44,42,39	False
81,77,74,75,73,71,74	False
78,74,75,72,69,66,66	False
59,55,54,53,50,47,50,46	False
49,45,42,39,40,37,36,30	False
94,90,87,85,83,82,82,80	False
15,11,8,8,9	False
24,20,19,16,13,12,12,12	False
57,53,51,49,48,47,47,43	False
66,62,61,59,59,57,52	False
73,69,67,65,61,60	False
98,94,91,90,86,83,86	False
73,69,65,63,63	False
24,20,19,15,11	False
99,95,93,92,88,87,81	False
89,85,82,77,76	False
30,26,20,19,18,19	False
49,45,44,42,39,34,34	False
39,35,34,31,26,23,19	False
60,56,54,49,46,40	False
53,47,44,43,40,39	True
23,18,16,13,12,10,9,11	False
99,92,90,87,85,84,81,81	False
35,30,29,27,26,23,21,17	False
20,15,14,13,10,5	False
23,16,15,14,16,14,12	False
53,48,46,48,45,43,45	False
9,4,1,2,2	False
55,49,51,49,46,42	False
75,68,65,62,60,62,60,53	False
71,65,62,59,59,58,55,53	False
24,17,14,13,13,14	False
12,6,6,4,4	False
44,37,35,32,32,29,26,22	False
30,24,24,23,22,20,15	False
45,39,37,36,32,29	False
27,20,19,15,13,10,8,9	False
83,76,72,70,70	False
52,45,43,39,37,36,32	False
58,51,47,45,42,39,33	False
51,46,43,41,34,33,30	False
55,49,48,41,43	False
20,13,11,4,3,1,1	False
84,77,76,74,67,64,63,59	False
85,78,76,75,73,68,67,60	False
75,71,71,68,71	False
87,87,84,83,80,83,77	False
17,22,24,26,27,26,28,33	False
65,61,60,60,57	False
19,20,17,16,15,15	False
46,46,44,43,42,39,37,33	False
83,83,83,85,86,89,90,94	False
46,52,55,60,67	False
98,91,90,87,84,84	False
87,88,84,81,80,79,73	False
4,6,8,9,6,9,8	False
59,59,56,53,55,52	False
31,31,33,30,33	False
40,38,35,31,29,27	False
92,90,87,84,77,76,75,78	False
26,27,27,30,33,36,40	False
42,38,36,33,34,32	False
79,73,72,72,69,72	False
57,57,51,49,47,44,40	False
47,53,56,58,62,62	False
27,27,29,34,36,37,38	False
49,49,51,51,51	False
49,53,57,59,61,65	False
90,92,93,90,97	False
40,36,32,30,26	False
94,90,88,85,85	False
39,39,36,34,27,24,23,26	False
47,45,43,42,45,43,41,37	False
30,34,37,38,40,43,46,45	False
70,70,72,75,79,82,86	False
99,96,95,94,97,94,87	False
69,72,71,68,61	False
80,73,76,73,72,69,65	False
94,94,93,87,87	False
51,51,52,53,56,62	False
46,42,40,37,35,31	False
63,63,61,60,57,56,54,54	False
45,43,41,37,35,34,31,25	False
36,36,36,37,40,47	False
94,88,87,83,82,80,80	False
62,66,69,73,76	False
37,40,34,32,30,24	False
21,14,7,6,4	False
41,42,45,48,49,52,54,58	True
19,26,32,33,34,34	False
37,38,41,42,43,43,46	True
82,86,83,86,89,92,95,99	False
43,38,36,35,33,30,28	True
18,17,13,11,13	False
92,93,90,92,91,90,85	False
80,80,78,76,74,77	False
19,22,24,30,32,39	False
76,71,69,66,65,64,61,55	False
14,17,15,12,11,5,5	False
69,70,71,72,72,69	False
39,39,40,38,39,39	False
54,57,60,62,63,66,66	True
60,56,54,53,50,48,45,47	False
55,49,51,50,47	False
88,88,92,95,92	False
50,52,56,58,59,63	False
22,22,24,25,29,31,33	False
7,6,9,11,17,18,21,28	False
70,68,72,74,75,78	True
60,63,61,60,57,55,51	False
20,17,20,21,24,31,34,32	False
3,9,10,12,16,17,20,21	False
89,88,90,92,92,94,95,97	False
99,98,95,93,94	True
59,64,67,68,67,67	False
90,83,82,79,74,73,66	False
34,34,39,42,42	False
61,61,60,58,55,52,48,43	False
62,67,73,75,73	False
74,78,78,80,82,86	False
36,37,37,36,31	False
41,41,38,38,38	False
7,11,12,9,12,13,16,23	False
99,95,92,90,88,82,79,81	False
7,8,11,10,13	True
13,17,19,22,23,27	False
17,15,13,13,8	False
56,51,49,49,47,47	False
35,39,42,45,42,45	False
59,59,66,67,71	False
48,50,50,51,51	False
82,79,82,85,89,96	False
81,81,77,75,72	False
25,20,19,19,17	False
59,59,61,65,67,74	False
5,6,13,16,19,19	False
59,62,65,67,70,74,76,76	False
46,50,51,52,53,57,58,63	False
6,3,6,8,10,10	False
82,75,71,70,67,64,62,58	False
46,46,46,43,40,36	False
9,13,15,17,24,25,32	False
48,47,44,42,41,38,37,37	True
19,25,26,31,33,35	False
29,26,27,29,31,34	True
38,38,35,33,30,28,31,27	False
10,10,16,18,19,20,17	False
74,74,70,67,66,64,65	False
34,30,28,28,25,23,20,16	False
38,38,35,37,40,38	False
43,42,48,51,53,53	False
66,67,69,72,74,81	True
3,7,9,10,11,16	False
49,48,46,43,41,40,38,31	True
17,14,16,20,18	False
72,68,65,63,62,59,62,62	False
69,65,61,60,63	False
17,16,18,21,21,23,25,32	False
28,25,25,23,24	False
41,41,42,45,46,49,53	False
98,95,92,90,90,89	True
68,71,70,73,70,66	False
29,29,26,25,21,19,18,18	False
62,62,60,58,58,57	False
49,49,47,48,51	False
57,62,63,66,68,70,71	True
7,5,9,10,13,14,17,17	False
85,90,93,95,95,92	False
24,21,20,18,17,18,20	False
8,14,16,17,21	False
91,87,86,86,85,79	False
48,44,42,40,38,37,32	False
25,30,34,37,42	False
25,19,13,11,7	False
55,55,52,51,44,43,42,41	False
82,81,78,76,75,71	True
76,80,83,85,87,87,87	False
3,9,10,13,14,17,20,17	False
23,26,27,29,31,34,32	True
32,28,27,24,20,19,19	False
39,43,44,45,49,50,47	False
26,25,26,29,36,40	False
63,63,67,69,72,72	False
69,76,77,79,82,86,89,87	False
9,11,12,16,13	True
62,62,62,61,59,58,56,58	False
24,26,25,24,24,21,19,19	False
39,41,38,40,40	False
77,74,71,70,68,66,61,57	False
90,85,83,84,81,79,74	False
92,88,87,84,77,71	False
37,41,44,45,52,51	False
55,56,54,53,52,49,45,48	False
44,47,51,52,55,56,57,59	False
88,92,97,99,99	False
9,9,10,13,15,15	False
13,10,7,9,10,12,12	False
34,29,28,22,25	False
51,51,53,56,59,60	True
55,56,59,61,63,62,62	False
66,71,73,75,78,81,81,86	False
19,20,21,24,26,32,35	False
65,64,58,56,53	False
27,27,28,33,35,41	False
80,79,78,80,77	True
61,57,53,51,48,46	False
97,93,90,83,80,79,78	False
37,42,45,47,50,52,53,58	False
27,31,32,35,36,39,36,36	False
14,15,13,10,6,2	False
81,86,89,90,90	False
80,74,73,70,69,67,66,69	False
49,46,44,41,37,37	False
88,85,87,88,89,93	False
40,34,32,29,30,28,31	False
37,34,33,32,31,29,28	True
70,73,75,78,79,81,84,85	True
43,41,39,36,35,34,33,31	True
95,93,92,90,89,87,85,84	True
33,31,28,26,23,22,19,16	True
2,5,7,9,12,13	True
55,54,52,50,49,47	True
41,42,45,48,50,53,54,55	True
74,76,79,82,85,87,89,90	True
9,10,12,14,16,18,20,21	True
95,92,90,87,85,82	True
82,83,86,89,92,95,98	True
33,36,38,41,44,45,48,50	True
50,49,47,44,43	True
82,80,79,76,74,73,70	True
4,7,10,11,14	True
90,88,86,84,82,79	True
41,42,44,45,47,50,53,56	True
62,59,56,53,51,50,49,48	True
61,59,57,54,51,50,49	True
51,53,56,57,58,59,61	True
68,67,66,64,62,61,58	True
8,10,12,15,16,18	True
7,9,12,15,16	True
72,71,68,66,63	True
47,46,43,42,40,39,37,35	True
45,43,42,41,39,36	True
80,82,85,86,89,90,93,96	True
19,16,13,10,7,5,4	True
78,81,84,86,88,89,91	True
45,42,40,37,35	True
34,37,40,43,44,46,48,50	True
58,60,61,62,65,66	True
31,30,27,26,24,21,18	True
29,28,27,26,23	True
9,11,13,16,18,19,21,24	True
54,52,51,48,45,44,43	True
5,7,10,12,14,17,19,20	True
9,10,11,14,16,18	True
18,16,14,13,10	True
46,44,42,40,39,38,36	True
52,51,48,45,43	True
95,92,89,86,84,82	True
72,75,76,77,80,83	True
86,83,80,77,75	True
49,50,53,55,58	True
58,61,64,66,67,70,73,74	True
34,36,39,41,42,45	True
47,46,45,42,41	True
75,77,79,80,82,83,86	True
75,72,69,68,66,63	True
22,24,26,28,29	True
63,60,59,58,56,54,53	True
62,64,66,67,68	True
81,83,85,86,89,90,92	True
67,69,70,71,74,76	True
74,72,71,70,68,65,63	True
1,3,4,6,7	True
48,45,42,39,37,34	True
37,35,33,32,30,27	True
67,64,61,60,58,55,53,50	True
25,24,22,20,19	True
73,74,76,77,79,80,83	True
29,26,25,22,19	True
17,16,15,14,12,10	True
66,64,63,62,59,57,55,52	True
56,54,53,51,49	True
40,39,36,33,30,29,27,24	True
36,34,33,31,29	True
92,93,94,95,96,99	True
94,92,91,89,87	True
15,13,12,10,9,8,5	True
43,41,39,36,34,33,32	True
70,68,65,63,62,60,59	True
28,25,24,21,19,18	True
93,92,91,88,85,83	True
7,6,5,3,1	True
29,31,33,35,36	True
67,64,61,58,57,56	True
92,89,88,87,86	True
73,74,77,80,83	True
36,33,30,27,25,22,21	True
18,21,24,27,28,30,33,34	True
35,36,38,39,40,43,46	True
26,27,30,32,33,34	True
68,69,70,72,73	True
61,59,57,55,54,52,49	True
38,39,42,45,47,50,53	True
1,3,5,8,10,12,13,16	True
28,26,23,20,19,16	True
77,78,79,82,84	True
47,50,53,54,55,58,60	True
21,19,16,13,11	True
80,82,83,84,85	True
92,91,90,87,85,84,83,80	True
43,46,47,50,53	True
20,23,24,25,28	True
18,19,22,25,28,29,31,34	True
44,47,48,49,50,51,52,54	True
72,70,69,67,66,64	True
20,18,17,16,15,13,11,9	True
45,47,49,52,53,56,58	True
82,84,86,89,90	True
79,81,83,84,87,90,91,92	True
14,17,19,22,23,24,27	True
18,15,12,10,7,5	True
72,69,68,65,63	True
49,47,45,44,43,40,37	True
17,20,21,23,25,27	True
65,63,62,59,58	True
64,61,58,56,54	True
76,73,71,70,67,64	True
61,64,65,66,69	True
19,22,23,24,27,28,29	True
46,45,43,41,39,37	True
15,12,9,6,5,2,1	True
32,30,29,26,23,20	True
16,19,22,24,27,29,31,34	True
61,58,55,52,51,50,47,45	True
57,55,52,49,47,46	True
98,95,92,90,89	True
21,18,17,15,14,12	True
62,65,68,71,73,76	True
74,72,69,66,63,61	True
13,12,10,9,6,4,3,1	True
92,89,86,84,83,80,77	True
62,63,64,65,67,68,71	True
73,74,75,77,78,80,82	True
54,57,58,59,60,62,64,65	True
76,73,71,68,67,65,62,60	True
44,46,47,48,51	True
23,24,27,28,29,32	True
68,71,72,75,78,81	True
16,19,22,24,26	True
9,11,13,16,18,20,23	True
73,70,68,67,66,64,62	True
79,81,82,84,85	True
64,61,60,59,57,54,51,48	True
11,8,5,4,1	True
76,73,70,67,65,62,61,60	True
69,70,73,76,77,80,82,85	True
67,64,63,61,59,58,57,56	True
66,65,64,61,58,55,53,51	True
41,44,47,50,51,54,55	True
63,60,59,56,55,54,53,51	True
36,33,31,29,26,25	True
9,7,6,5,4	True
73,71,68,65,62	True
80,77,76,74,71,68,67	True
29,30,32,35,37,39	True
18,17,15,12,9,7,5,4	True
75,73,71,70,69,67,64,61	True
59,57,54,53,50,47	True
85,88,89,90,92,93	True
7,8,10,13,15,17,19,21	True
79,76,74,73,71,68,67	True
52,49,48,46,43,40,38,37	True
96,95,93,90,87,86,83	True
20,17,16,15,12,11,10,8	True
61,60,58,57,54,53,52,51	True
62,61,60,59,56,54	True
17,16,15,12,11,8,7	True
35,33,32,29,26,24,22,19	True
16,18,21,22,25,28	True
59,58,57,55,54,53,50	True
51,53,55,56,58,60,62	True
38,39,42,43,46,48,49	True
12,15,16,17,19,22	True
42,44,45,46,48,50	True
41,40,39,36,33,31	True
47,49,50,51,53,55	True
92,89,87,85,82,79,76,74	True
75,76,78,79,82	True
30,27,24,22,19	True
80,81,82,83,84,85,86,89	True
55,56,57,59,62,63,66,69	True
73,74,77,80,83,85,87,89	True
89,87,86,85,83,80,77,75	True
39,41,42,43,45,46,49,50	True
52,54,57,58,59,62,65,67	True
50,52,54,57,58,61,63,64	True
9,11,14,17,18	True
60,59,58,55,53,52,50,48	True
52,54,55,57,58	True
87,90,92,93,95,98,99	True
90,88,86,83,81,80,78	True
91,88,85,84,81,79,78,76	True
35,33,32,30,28,26,24	True
41,40,39,36,35,33,30,29	True
89,91,94,96,99	True
74,76,79,80,83,84,87	True
62,59,56,54,51,49	True
17,15,13,12,10,8,5	True
83,84,85,86,87,88	True
16,13,10,7,6,3,2	True
63,64,66,68,69,71,73,76	True
82,84,87,90,92,95,98	True
12,13,15,16,17,19	True
79,80,81,83,84,85,87,88	True
20,23,25,28,31,33,34,36	True
5,7,10,12,14	True
84,85,87,88,90,92,95	True
48,51,53,54,57	True
53,56,58,60,61,64,66	True
77,76,73,72,69,67	True
65,62,61,59,58,55	True
75,74,72,70,67,64	True
59,58,57,56,55,54	True
67,65,64,62,60,59,58	True
72,73,74,75,78,79,81	True
62,64,67,68,71,72,75	True
6,9,12,15,16,17	True
34,36,39,41,43,44	True
41,42,45,46,48,51	True
49,50,52,55,57,60,62,63	True
55,56,59,60,62,64,65	True
86,89,90,93,96	True
80,78,75,74,71,70,68,65	True
83,81,79,76,74,73	True
69,68,65,62,61,59	True
80,83,84,87,89,90,92	True
33,31,29,27,24,22	True
31,34,36,39,41	True
92,91,89,88,86,85,83	True
93,90,89,87,85,83	True
36,38,41,44,46,47	True
11,13,14,15,17,19,22,24	True
4,6,7,9,10,13,15	True
70,71,74,77,79,81	True
13,10,7,5,4	True
43,44,47,48,50,53,55,58	True
60,61,63,65,67,68,70,72	True
75,77,79,82,85,88	True
51,53,55,57,60,63,65	True
17,20,21,24,26	True
47,46,45,43,41,39,38	True
39,42,44,45,48,49,51	True
60,58,57,54,52,51,50	True
37,36,34,32,29,26,23	True
64,62,59,58,55,53,51	True
53,54,56,59,62,65,67	True
72,71,69,68,67	True
48,45,42,41,40,38	True
52,50,49,46,44,43,42	True
16,13,12,11,10,9	True
28,27,24,22,21,19,18	True
9,12,14,17,20,22,25,26	True
70,72,74,75,77,78	True
87,85,83,80,78,76,74,72	True
50,49,47,45,42,40	True
73,71,69,67,64,61,60,57	True
12,14,17,18,20,22	True
77,74,73,72,69,67	True
77,74,72,69,67,66,63,60	True
53,56,59,60,63,65,66	True
40,42,44,46,49,50,51,53	True
66,68,70,73,75,77,78,79	True
34,35,38,41,43,45,48,50	True
